State,Year,Quarter,Level,EntityName,Count,Amount
andhra-pradesh,2022,4,district,west godavari,2623,3513389.0
andhra-pradesh,2022,4,district,anantapur,2425,3710468.0
andhra-pradesh,2022,4,district,prakasam,2400,2848596.0
andhra-pradesh,2022,4,district,ysr,2261,2993022.0
andhra-pradesh,2022,4,pincode,517507,596,856272.0
andhra-pradesh,2022,4,pincode,516001,550,602897.0
andhra-pradesh,2022,4,pincode,517501,543,549451.0
andhra-pradesh,2022,4,pincode,523002,488,441856.0
andhra-pradesh,2022,4,pincode,530016,457,650737.0
andhra-pradesh,2022,4,pincode,517326,416,288926.0
andhra-pradesh,2022,4,pincode,524002,416,588408.0
andhra-pradesh,2022,4,pincode,520011,413,432671.0
andhra-pradesh,2022,4,pincode,522001,407,369435.0
andhra-pradesh,2022,4,pincode,530026,407,458462.0
andhra-pradesh,2023,1,district,visakhapatnam,6752,9502319.0
andhra-pradesh,2023,1,district,krishna,4693,6275818.0
andhra-pradesh,2023,1,district,east godavari,4069,5915626.0
andhra-pradesh,2023,1,district,guntur,3542,4957590.0
andhra-pradesh,2023,1,district,chittoor,3284,5677174.0
andhra-pradesh,2023,1,district,spsr nellore,2461,3621734.0
andhra-pradesh,2023,1,district,west godavari,2196,3370241.0
andhra-pradesh,2023,1,district,anantapur,1565,2882540.0
andhra-pradesh,2023,1,district,ysr,1509,2235497.0
andhra-pradesh,2023,1,district,prakasam,1437,2188369.0
andhra-pradesh,2023,1,pincode,517507,468,848915.0
andhra-pradesh,2023,1,pincode,530016,463,635433.0
andhra-pradesh,2023,1,pincode,517501,456,788976.0
andhra-pradesh,2023,1,pincode,520011,407,518326.0
andhra-pradesh,2023,1,pincode,516001,396,538812.0
andhra-pradesh,2023,1,pincode,524002,383,483768.0
andhra-pradesh,2023,1,pincode,520010,377,446022.0
andhra-pradesh,2023,1,pincode,530026,367,455958.0
andhra-pradesh,2023,1,pincode,520012,353,481246.0
andhra-pradesh,2023,1,pincode,520007,345,417747.0
andhra-pradesh,2023,2,district,visakhapatnam,7000,8910217.0
andhra-pradesh,2023,2,district,krishna,5163,6666796.0
andhra-pradesh,2023,2,district,chittoor,3756,5988173.0
andhra-pradesh,2023,2,district,guntur,3725,5015442.0
andhra-pradesh,2023,2,district,east godavari,3690,5519480.0
andhra-pradesh,2023,2,district,spsr nellore,2468,3679371.0
andhra-pradesh,2023,2,district,west godavari,2140,3383512.0
andhra-pradesh,2023,2,district,anantapur,1688,3027497.0
andhra-pradesh,2023,2,district,ysr,1652,2426306.0
andhra-pradesh,2023,2,district,kurnool,1473,2483871.0
andhra-pradesh,2023,2,pincode,517507,616,969092.0
andhra-pradesh,2023,2,pincode,517501,537,696700.0
andhra-pradesh,2023,2,pincode,520010,472,547680.0
andhra-pradesh,2023,2,pincode,530016,452,526796.0
andhra-pradesh,2023,2,pincode,520007,433,549179.0
andhra-pradesh,2023,2,pincode,524002,412,546644.0
andhra-pradesh,2023,2,pincode,520011,405,443320.0
andhra-pradesh,2023,2,pincode,520001,394,377868.0
andhra-pradesh,2023,2,pincode,524004,371,636260.0
andhra-pradesh,2023,2,pincode,516001,370,505187.0
andhra-pradesh,2023,3,district,visakhapatnam,8972,11107138.0
andhra-pradesh,2023,3,district,krishna,6187,7831756.0
andhra-pradesh,2023,3,district,guntur,4604,5810698.0
andhra-pradesh,2023,3,district,east godavari,4157,5720660.0
andhra-pradesh,2023,3,district,chittoor,3993,6350318.0
andhra-pradesh,2023,3,district,spsr nellore,3082,3962298.0
andhra-pradesh,2023,3,district,west godavari,2308,3162591.0
andhra-pradesh,2023,3,district,anantapur,1947,3392196.0
andhra-pradesh,2023,3,district,ysr,1900,2732465.0
andhra-pradesh,2023,3,district,kurnool,1723,2310997.0
andhra-pradesh,2023,3,pincode,517507,681,926705.0
andhra-pradesh,2023,3,pincode,517501,589,770236.0
andhra-pradesh,2023,3,pincode,530016,577,720125.0
andhra-pradesh,2023,3,pincode,520010,533,663947.0
andhra-pradesh,2023,3,pincode,520007,527,675611.0
andhra-pradesh,2023,3,pincode,520011,524,479426.0
andhra-pradesh,2023,3,pincode,530026,520,483441.0
andhra-pradesh,2023,3,pincode,524002,482,536352.0
andhra-pradesh,2023,3,pincode,524004,431,581425.0
andhra-pradesh,2023,3,pincode,516001,412,534212.0
andhra-pradesh,2023,4,district,visakhapatnam,8787,12027284.0
andhra-pradesh,2023,4,district,krishna,5268,7328216.0
andhra-pradesh,2023,4,district,guntur,4354,6154821.0
andhra-pradesh,2023,4,district,east godavari,4294,6404501.0
andhra-pradesh,2023,4,district,chittoor,4025,7322967.0
andhra-pradesh,2023,4,district,spsr nellore,2739,3968074.0
andhra-pradesh,2023,4,district,west godavari,2198,3630998.0
andhra-pradesh,2023,4,district,anantapur,2143,3651525.0
andhra-pradesh,2023,4,district,ysr,1923,2738253.0
andhra-pradesh,2023,4,district,kurnool,1829,3161720.0
andhra-pradesh,2023,4,pincode,530016,563,837356.0
andhra-pradesh,2023,4,pincode,517507,557,1066470.0
andhra-pradesh,2023,4,pincode,530026,495,565504.0
andhra-pradesh,2023,4,pincode,517501,453,752992.0
andhra-pradesh,2023,4,pincode,524002,434,553778.0
andhra-pradesh,2023,4,pincode,520011,412,463576.0
andhra-pradesh,2023,4,pincode,520007,407,516110.0
andhra-pradesh,2023,4,pincode,520010,389,513516.0
andhra-pradesh,2023,4,pincode,530046,378,607798.0
andhra-pradesh,2023,4,pincode,520001,369,418525.0
andhra-pradesh,2024,1,district,visakhapatnam,9034,12016206.0
andhra-pradesh,2024,1,district,krishna,5888,7907881.0
andhra-pradesh,2024,1,district,east godavari,5344,6899327.0
andhra-pradesh,2024,1,district,chittoor,4784,6901394.0
andhra-pradesh,2024,1,district,guntur,4613,5985992.0
andhra-pradesh,2024,1,district,spsr nellore,2931,3961012.0
andhra-pradesh,2024,1,district,west godavari,2808,4029842.0
andhra-pradesh,2024,1,district,anantapur,2194,3722783.0
andhra-pradesh,2024,1,district,ysr,1935,2972264.0
andhra-pradesh,2024,1,district,kurnool,1916,2727094.0
andhra-pradesh,2024,1,pincode,530016,548,763795.0
andhra-pradesh,2024,1,pincode,517507,531,915457.0
andhra-pradesh,2024,1,pincode,517501,494,749467.0
andhra-pradesh,2024,1,pincode,520010,480,529119.0
andhra-pradesh,2024,1,pincode,530026,466,524957.0
andhra-pradesh,2024,1,pincode,517326,439,244562.0
andhra-pradesh,2024,1,pincode,520007,432,691745.0
andhra-pradesh,2024,1,pincode,524002,428,666708.0
andhra-pradesh,2024,1,pincode,530046,386,614874.0
andhra-pradesh,2024,1,pincode,520011,372,445394.0
andhra-pradesh,2024,2,district,visakhapatnam,9077,12170419.0
andhra-pradesh,2024,2,district,krishna,5321,7539878.0
andhra-pradesh,2024,2,district,east godavari,4730,6812370.0
andhra-pradesh,2024,2,district,guntur,3946,6093685.0
andhra-pradesh,2024,2,district,chittoor,3925,6646337.0
andhra-pradesh,2024,2,district,spsr nellore,2708,4456805.0
andhra-pradesh,2024,2,district,west godavari,2505,3448213.0
andhra-pradesh,2024,2,district,prakasam,2008,2858214.0
andhra-pradesh,2024,2,district,anantapur,1868,3445825.0
andhra-pradesh,2024,2,district,kurnool,1664,2836292.0
andhra-pradesh,2024,2,pincode,530016,567,878988.0
andhra-pradesh,2024,2,pincode,517507,515,883412.0
andhra-pradesh,2024,2,pincode,517501,467,775196.0
andhra-pradesh,2024,2,pincode,530014,418,347441.0
andhra-pradesh,2024,2,pincode,524002,412,646264.0
andhra-pradesh,2024,2,pincode,530026,406,395729.0
andhra-pradesh,2024,2,pincode,520010,402,511790.0
andhra-pradesh,2024,2,pincode,530046,376,611203.0
andhra-pradesh,2024,2,pincode,524004,363,574695.0
andhra-pradesh,2024,2,pincode,520007,354,541505.0
andhra-pradesh,2024,3,district,visakhapatnam,8553,12088761.0
andhra-pradesh,2024,3,district,ntr,4856,6761184.0
andhra-pradesh,2024,3,district,guntur,3703,5419362.0
andhra-pradesh,2024,3,district,tirupati,3517,5808106.0
andhra-pradesh,2024,3,district,sri potti sriramulu nellore,2386,3626372.0
andhra-pradesh,2024,3,district,kakinada,2269,3477318.0
andhra-pradesh,2024,3,district,east godavari,2001,3116536.0
andhra-pradesh,2024,3,district,anakapalli,1792,2253638.0
andhra-pradesh,2024,3,district,vizianagaram,1608,2223183.0
andhra-pradesh,2024,3,district,chittoor,1432,2748351.0
andhra-pradesh,2024,3,pincode,517501,868,1419641.0
andhra-pradesh,2024,3,pincode,520007,661,985453.0
andhra-pradesh,2024,3,pincode,530016,628,845789.0
andhra-pradesh,2024,3,pincode,530026,598,723683.0
andhra-pradesh,2024,3,pincode,520003,580,699162.0
andhra-pradesh,2024,3,pincode,520010,570,767188.0
andhra-pradesh,2024,3,pincode,533005,499,834104.0
andhra-pradesh,2024,3,pincode,524002,475,590274.0
andhra-pradesh,2024,3,pincode,530046,452,675824.0
andhra-pradesh,2024,3,pincode,517507,424,701647.0
andhra-pradesh,2024,4,district,visakhapatnam,9897,13254184.0
andhra-pradesh,2024,4,district,ntr,7077,8504106.0
andhra-pradesh,2024,4,district,tirupati,4169,6081241.0
andhra-pradesh,2024,4,district,guntur,4159,5517638.0
andhra-pradesh,2024,4,district,sri potti sriramulu nellore,3193,4050293.0
andhra-pradesh,2024,4,district,kakinada,2905,3879273.0
andhra-pradesh,2024,4,district,east godavari,2499,3119010.0
andhra-pradesh,2024,4,district,prakasam,2499,2645564.0
andhra-pradesh,2024,4,district,anakapalli,2018,2214934.0
andhra-pradesh,2024,4,district,vizianagaram,1926,1988306.0
andhra-pradesh,2024,4,pincode,517501,927,1356884.0
andhra-pradesh,2024,4,pincode,520010,875,1098456.0
andhra-pradesh,2024,4,pincode,520007,858,1109088.0
andhra-pradesh,2024,4,pincode,520003,855,829766.0
andhra-pradesh,2024,4,pincode,530026,731,867397.0
andhra-pradesh,2024,4,pincode,530016,712,880040.0
andhra-pradesh,2024,4,pincode,523001,634,752920.0
andhra-pradesh,2024,4,pincode,524002,626,807213.0
andhra-pradesh,2024,4,pincode,530046,556,794395.0
andhra-pradesh,2024,4,pincode,520001,540,521557.0
arunachal-pradesh,2020,2,district,papum pare,33,6304.0
arunachal-pradesh,2020,2,district,changlang,9,2511.0
arunachal-pradesh,2020,2,district,tirap,5,1026.0
arunachal-pradesh,2020,2,district,west siang,5,1124.0
arunachal-pradesh,2020,2,district,tawang,3,827.0
arunachal-pradesh,2020,2,district,east siang,2,469.0
arunachal-pradesh,2020,2,district,west kameng,2,513.0
arunachal-pradesh,2020,2,district,lower dibang valley,2,513.0
arunachal-pradesh,2020,2,district,lower subansiri,1,231.0
arunachal-pradesh,2020,2,district,namsai,1,231.0
arunachal-pradesh,2020,2,pincode,791113,21,3445.0
arunachal-pradesh,2020,2,pincode,791110,6,1304.0
arunachal-pradesh,2020,2,pincode,791001,5,1124.0
arunachal-pradesh,2020,2,pincode,792056,5,1064.0
arunachal-pradesh,2020,2,pincode,792130,4,744.0
arunachal-pradesh,2020,2,pincode,791109,3,811.0
arunachal-pradesh,2020,2,pincode,792120,3,739.0
arunachal-pradesh,2020,2,pincode,790104,3,827.0
arunachal-pradesh,2020,2,pincode,791111,3,744.0
arunachal-pradesh,2020,2,pincode,792103,2,939.0
arunachal-pradesh,2020,3,district,papum pare,60,15776.0
arunachal-pradesh,2020,3,district,east siang,22,9675.0
arunachal-pradesh,2020,3,district,west kameng,12,3466.0
arunachal-pradesh,2020,3,district,lohit,9,1557.0
arunachal-pradesh,2020,3,district,west siang,5,2052.0
arunachal-pradesh,2020,3,district,lower dibang valley,4,843.0
arunachal-pradesh,2020,3,district,tirap,3,939.0
arunachal-pradesh,2020,3,district,dibang valley,3,66.0
arunachal-pradesh,2020,3,district,namsai,3,1486.0
arunachal-pradesh,2020,3,district,east kameng,2,695.0
arunachal-pradesh,2020,3,pincode,791110,21,4213.0
arunachal-pradesh,2020,3,pincode,791102,19,9111.0
arunachal-pradesh,2020,3,pincode,791111,17,5506.0
arunachal-pradesh,2020,3,pincode,791112,10,2281.0
arunachal-pradesh,2020,3,pincode,791001,6,2236.0
arunachal-pradesh,2020,3,pincode,791123,6,1540.0
arunachal-pradesh,2020,3,pincode,791113,6,2236.0
arunachal-pradesh,2020,3,pincode,790116,6,1512.0
arunachal-pradesh,2020,3,pincode,792001,5,796.0
arunachal-pradesh,2020,3,pincode,792110,4,843.0
arunachal-pradesh,2020,4,district,papum pare,48,21298.0
arunachal-pradesh,2020,4,district,west kameng,15,22182.0
arunachal-pradesh,2020,4,district,east siang,10,8075.0
arunachal-pradesh,2020,4,district,tawang,10,9740.0
arunachal-pradesh,2020,4,district,lower dibang valley,9,1981.0
arunachal-pradesh,2020,4,district,changlang,7,5505.0
arunachal-pradesh,2020,4,district,lohit,5,4148.0
arunachal-pradesh,2020,4,district,tirap,4,1561.0
arunachal-pradesh,2020,4,district,lepa rada,3,2685.0
arunachal-pradesh,2020,4,district,namsai,3,984.0
arunachal-pradesh,2020,4,pincode,791113,18,5383.0
arunachal-pradesh,2020,4,pincode,791110,13,7819.0
arunachal-pradesh,2020,4,pincode,791111,10,4999.0
arunachal-pradesh,2020,4,pincode,792110,9,1981.0
arunachal-pradesh,2020,4,pincode,791102,8,5359.0
arunachal-pradesh,2020,4,pincode,790003,6,10016.0
arunachal-pradesh,2020,4,pincode,790001,5,4355.0
arunachal-pradesh,2020,4,pincode,790105,4,5434.0
arunachal-pradesh,2020,4,pincode,790104,4,2973.0
arunachal-pradesh,2020,4,pincode,791109,4,888.0
arunachal-pradesh,2021,1,district,papum pare,65,62651.0
arunachal-pradesh,2021,1,district,east siang,18,8695.0
arunachal-pradesh,2021,1,district,west kameng,15,9871.0
arunachal-pradesh,2021,1,district,changlang,12,4524.0
arunachal-pradesh,2021,1,district,lohit,11,2951.0
arunachal-pradesh,2021,1,district,tawang,11,10155.0
arunachal-pradesh,2021,1,district,namsai,8,1248.0
arunachal-pradesh,2021,1,district,west siang,7,3690.0
arunachal-pradesh,2021,1,district,tirap,7,7696.0
arunachal-pradesh,2021,1,district,upper subansiri,7,4237.0
arunachal-pradesh,2021,1,pincode,791110,21,32836.0
arunachal-pradesh,2021,1,pincode,791111,18,6658.0
arunachal-pradesh,2021,1,pincode,791102,17,8055.0
arunachal-pradesh,2021,1,pincode,791113,16,9549.0
arunachal-pradesh,2021,1,pincode,792103,11,1983.0
arunachal-pradesh,2021,1,pincode,792001,9,2577.0
arunachal-pradesh,2021,1,pincode,790104,9,8819.0
arunachal-pradesh,2021,1,pincode,790116,7,3646.0
arunachal-pradesh,2021,1,pincode,791122,7,4237.0
arunachal-pradesh,2021,1,pincode,791001,7,3690.0
arunachal-pradesh,2021,2,district,papum pare,69,89335.0
arunachal-pradesh,2021,2,district,west kameng,20,17896.0
arunachal-pradesh,2021,2,district,west siang,18,8990.0
arunachal-pradesh,2021,2,district,lohit,16,21096.0
arunachal-pradesh,2021,2,district,lower dibang valley,14,8091.0
arunachal-pradesh,2021,2,district,tawang,13,23216.0
arunachal-pradesh,2021,2,district,changlang,12,11258.0
arunachal-pradesh,2021,2,district,namsai,11,8880.0
arunachal-pradesh,2021,2,district,lower subansiri,10,4236.0
arunachal-pradesh,2021,2,district,east siang,6,2979.0
arunachal-pradesh,2021,2,pincode,791110,26,14352.0
arunachal-pradesh,2021,2,pincode,791001,20,15346.0
arunachal-pradesh,2021,2,pincode,791111,15,39804.0
arunachal-pradesh,2021,2,pincode,792103,14,9960.0
arunachal-pradesh,2021,2,pincode,792110,14,8091.0
arunachal-pradesh,2021,2,pincode,792001,12,19837.0
arunachal-pradesh,2021,2,pincode,791113,10,4357.0
arunachal-pradesh,2021,2,pincode,791120,10,4236.0
arunachal-pradesh,2021,2,pincode,791109,9,9677.0
arunachal-pradesh,2021,2,pincode,791112,8,20976.0
arunachal-pradesh,2021,3,district,papum pare,50,95368.0
arunachal-pradesh,2021,3,district,east siang,23,32914.0
arunachal-pradesh,2021,3,district,west kameng,22,21566.0
arunachal-pradesh,2021,3,district,west siang,21,57300.0
arunachal-pradesh,2021,3,district,changlang,15,25894.0
arunachal-pradesh,2021,3,district,namsai,15,35207.0
arunachal-pradesh,2021,3,district,tirap,14,38082.0
arunachal-pradesh,2021,3,district,lower dibang valley,13,11845.0
arunachal-pradesh,2021,3,district,lohit,10,15097.0
arunachal-pradesh,2021,3,district,tawang,8,5436.0
arunachal-pradesh,2021,3,pincode,791001,21,57300.0
arunachal-pradesh,2021,3,pincode,791102,20,30911.0
arunachal-pradesh,2021,3,pincode,791111,20,62172.0
arunachal-pradesh,2021,3,pincode,791110,16,18773.0
arunachal-pradesh,2021,3,pincode,792103,15,35018.0
arunachal-pradesh,2021,3,pincode,790116,13,12529.0
arunachal-pradesh,2021,3,pincode,792110,13,11845.0
arunachal-pradesh,2021,3,pincode,792129,10,25474.0
arunachal-pradesh,2021,3,pincode,792001,7,12333.0
arunachal-pradesh,2021,3,pincode,791120,6,11875.0
arunachal-pradesh,2021,4,district,papum pare,128,232985.0
arunachal-pradesh,2021,4,district,west kameng,37,61049.0
arunachal-pradesh,2021,4,district,changlang,26,59532.0
arunachal-pradesh,2021,4,district,lohit,17,19353.0
arunachal-pradesh,2021,4,district,tawang,14,28772.0
arunachal-pradesh,2021,4,district,tirap,14,37402.0
arunachal-pradesh,2021,4,district,namsai,14,19295.0
arunachal-pradesh,2021,4,district,west siang,14,25308.0
arunachal-pradesh,2021,4,district,lower dibang valley,11,12440.0
arunachal-pradesh,2021,4,district,east siang,7,22841.0
arunachal-pradesh,2021,4,pincode,791110,44,84245.0
arunachal-pradesh,2021,4,pincode,791111,31,62422.0
arunachal-pradesh,2021,4,pincode,791113,23,42208.0
arunachal-pradesh,2021,4,pincode,791001,17,27105.0
arunachal-pradesh,2021,4,pincode,792103,16,24037.0
arunachal-pradesh,2021,4,pincode,790001,14,19900.0
arunachal-pradesh,2021,4,pincode,791109,14,15990.0
arunachal-pradesh,2021,4,pincode,790104,13,18120.0
arunachal-pradesh,2021,4,pincode,792130,12,30185.0
arunachal-pradesh,2021,4,pincode,792110,11,12440.0
arunachal-pradesh,2022,1,district,papum pare,149,339981.0
arunachal-pradesh,2022,1,district,west kameng,36,83342.0
arunachal-pradesh,2022,1,district,tirap,22,98280.0
arunachal-pradesh,2022,1,district,east siang,22,50073.0
arunachal-pradesh,2022,1,district,changlang,22,41022.0
arunachal-pradesh,2022,1,district,lohit,17,33684.0
arunachal-pradesh,2022,1,district,namsai,13,25903.0
arunachal-pradesh,2022,1,district,tawang,11,59469.0
arunachal-pradesh,2022,1,district,lower dibang valley,10,17012.0
arunachal-pradesh,2022,1,district,lower subansiri,9,27520.0
arunachal-pradesh,2022,1,pincode,791111,51,124161.0
arunachal-pradesh,2022,1,pincode,791110,34,58358.0
arunachal-pradesh,2022,1,pincode,791113,29,95648.0
arunachal-pradesh,2022,1,pincode,791102,21,46778.0
arunachal-pradesh,2022,1,pincode,790116,21,42054.0
arunachal-pradesh,2022,1,pincode,792129,14,55170.0
arunachal-pradesh,2022,1,pincode,792001,13,22997.0
arunachal-pradesh,2022,1,pincode,791109,12,12811.0
arunachal-pradesh,2022,1,pincode,792056,10,13617.0
arunachal-pradesh,2022,1,pincode,792110,10,17012.0
arunachal-pradesh,2022,2,district,papum pare,310,752159.0
arunachal-pradesh,2022,2,district,west kameng,47,115575.0
arunachal-pradesh,2022,2,district,east siang,29,107087.0
arunachal-pradesh,2022,2,district,tawang,26,61225.0
arunachal-pradesh,2022,2,district,changlang,25,51823.0
arunachal-pradesh,2022,2,district,west siang,24,54485.0
arunachal-pradesh,2022,2,district,lohit,21,59273.0
arunachal-pradesh,2022,2,district,tirap,15,32728.0
arunachal-pradesh,2022,2,district,namsai,14,34582.0
arunachal-pradesh,2022,2,district,lower dibang valley,13,25061.0
arunachal-pradesh,2022,2,pincode,791110,97,272742.0
arunachal-pradesh,2022,2,pincode,791111,95,210496.0
arunachal-pradesh,2022,2,pincode,791113,59,126741.0
arunachal-pradesh,2022,2,pincode,791109,30,77784.0
arunachal-pradesh,2022,2,pincode,791102,25,94817.0
arunachal-pradesh,2022,2,pincode,791001,24,54485.0
